Sentence,Hyperbole,Metaphor
#9 Guns donÂ’t pout if you have a headache.,1,1
"TheAutonomous saidSimilarly, if you went to non-wealthy areas in any city in the US; you would hear people speak something we define as slang. Something we associate with lack of education. Yet I've found the most intelligent and inquisitive persons into the structure of life and living to be persons not so wealthy. A successful entrepreneur may be only calculating and cunning - but always submissive to social ideals and the enchantment of wealth .",1,1
"I ascended from out of the hellish bowels of the California DMV this morning and scampered off to my car, clutching a new owners title and license plate to my",1,1
"I constantly have to establish dominance of my firearms because if I don't they won't recognize the importance of my place in the order, much like dogs, guns are a social animal and if you don't watch out they can establish too much freedom in the household, once that happens then you may end up having to just go along with their suggestions and that could be a problem, if that gun tells you to kill at that point then you damn well better kill or it could turn on you and maul you when your guard is down.",1,1
"There are no two cozier bedfellows than the NRA and politicians; if laws controlled guns the way the NRA controls politicians, America would be the safest country in the world.",1,1
"The spirit of a strong and stable character strengthened by meditation endures; this unshaken spirit, which is strengthened by a certain and solid faith in the future will be enlivened against all the terrors of the devil and threats of this world.",1,1
"Right-wing extremism is a coherent, radical philosophy these days, aimed at ensuring that businesses have unfettered means of concentrating wealth and power. High and regressive taxes keep the non-rich working harder than they want to and resentful of their government, instead of aiming their resentments on those who actually exploit them. Businesses have custom-tailored government to suit their needs, creating a ruling class that maintains its privileges in perpetuity.",1,1
"It is considered by many to be the rock of democracy , the literal cornerstone of liberty.",1,1
He would tell me who overcame abject poverty to rise to the top of his sport and who was suspected of doping.,1,1
"Poverty is old , but takes on new dimensions in the present context.",1,1
â€Our 18th century brick and mortar foundation of government cannot bear theÂ shocks of modern political divide.â€,1,1
"They used to say, ""The devils bring Muhammad that Qur'an !""",1,0
"Thank you, people of Egypt, for casting a ray of sunlight on our dimming democracy .",1,1
"Every time gun rights defenders cite an incident of a young mother defending herself and her children by shooting an intruder, gun control advocates point to a woman fatally shot in a case of domestic violence.",1,1
"And together, one vote at a time, a mighty river, a swelling ocean we call democracy floods across this nation as 120 million votes are cast for President.",1,1
"Certainly all this sounds illuminating, and yet everywhere one looked were you confronted with this most appalling sights of poverty and misery.",1,1
Let's stop looking for fashionable quick fixes like those sentimentalized in the latest Hollywood movie or by shoving endless dollars into a bureaucratic bottomless pit .,1,1
He shall be favourable to the simple and needy: and shall preserve the souls of the poor .,1,0
"* Our kids will earn more than we do * Free trade is always good, no matter who gets hurt * Employers should be responsible for health coverage * Taxes hurt the economy * Schools are a local matter * Money follows merit",1,1
"He would need to sign another executive order behind it, to form a ""recovery program"" that assists everyone from private businesses to medical offices and administrations to help them dig themselves out from all of the red tape that's coiling around EVERYTHING, presently",1,1
"Just like the picky and self-centered meatheads on The Bachelor scrutinize a train of potential love interests, voters inspect candidates, size them up and make their own final decisions.",1,1
"Hubbard's vision of utopia would frighten any sane, thinking human being: it is predicated upon rewarding conformity and slave mentality, and punishing originality and free thought; it rewards those able and willing to contribute to the elite group, and it punishes those who are no longer able or willing to make such a contribution; it mandates the rewarding of fascism and the punishment of democracy .",1,1
â€œ Poverty is the worst form of violence.â€,1,1
Democracy leads to Big Government infringing on individual freedom and the robbery of personal property.,1,1
