Sentence,Hyperbole,Metaphor
"If you can't graduate from high school, you don't need to be carrying a gun .",0,0
"Internet ""Broker"" Tax Reporting",0,0
Its a commonly held idea especially in lower income area that its healthy to be a little overweight.,0,0
"I would also emphasize the relevance of the situation on the ground: Israel as a prosperous powerhouse and fully sovereign state as contrasted to Hamas, which is the governing authority of the tiny, blockaded, and totally vulnerable Gaza Strip whose impoverished population has been deliberately kept by Israel at a subsistence level and continuously subjected to Israeli state terror at least since 1967.</p> <p>&nbsp;</p> <p>A salient issue in this context is whether it is reasonable and desirable to insist that Hamas adopt a new covenant as a precondition to its acceptance as a legitimate political actor.",0,1
6.2Â In what ways may an NB change its vote ?,0,0
"aryl was a vital member of the volunteer team working for the ANC, which I Chaired, when we were raising funds for the first democratic election for South Africa.",0,0
"After over four years of deliberations and proposals and passing under every city bureaucracy's microscope , the Phillips Neighborhood Revitalization Program (NRP) has been approved: - $18 million is now officially set aside for Phillips.",0,1
Yet the government bleeds trillions of dollars no matter who's in office.,1,1
"Note: Local sales tax is collected for the following states: AZ, AR, CA, CO, CT, DC, FL, IL, MD, MA, MN, MO, NC, NJ, NY, PA, TX, WA and WI.",0,0
"Over the past two years, a fellow dubbed the â€œObama Robberâ€ has donned a disguise bearing Barackâ€™s image and mimicked the worldâ€™s highest-ranking bureaucratic burglar while proceeding to empty the coffers of more than a few Austrian financial institutions.",0,1
This is why bullets drop faster the farther they fly.,0,0
"They provide payments to compensate authors and publishers for the loss of potential sales income due to their books being available for use for free from public and educational lending libraries, and are not copyright payments.",0,0
To distribute information which is relevant to the campaign against unreasonable UK and world-wide gun controls ;,0,0
"So not leaving anything to chance, Bousman brought in Yoshiki, the founding member of X Japan to oversee the music, Joe Bishara as music producer, and soundtrack producer mastermind Jonathan McHugh to supervise the music .",0,0
How the greatest country ever becomes annexed by Greece and destroyed from within by liberal socialists The six contradictions of socialism in the United States of America - America is capitalist and greedy - yet half of the population is subsidized. - Half of the population is subsidized - yet they think they are victims. - They think they are victims - yet their representatives run the government. - Their representatives run the government - yet the poor keep getting poorer. - The poor keep getting poorer - yet they have things that people in other countries only dream about. - They have things that people in other countries only dream about - yet they want America to be more like those other countries.,0,0
"These are the wealth barrier, the bureaucracy barrier and, lastly, the capital barrier.",0,1
Margarita said her husband's gun saved his life.,0,1
