Sentence,Hyperbole,Metaphor
The bleak wisdom of bare and poor streets were still his commandments.,1,1
"In fact, it's the open-top XK, with its baritone growl, thanks to a particularly unrestrictive exhaust, that grows on me the most.",1,1
Judah the last speed demon Mayweather has faced gave him fits for the first five rounds of their 12 rounder and the Brooklynite doesn't have near the focus or the complete game Marquez possesses.,1,1
"This was a worker who showed up every day, never complained, you know, gave the job his all.",1,1
"Until courting couples learn this rule, girls will go on ending up with drawersful of unwearable slippery camisoles in lurid colours, and men with racks of acutely embarrassing ties.",1,0
The noise from our next-door neighbours is driving us potty.,1,1
And so miserable that she felt she would never drag herself out of this pit of misery.,1,1
But if she had to liken him to anything it would be an overgrown teddy bear in determined pursuit of his honey.,1,0
I could cheerfully have killed him when he said that .,1,0
You ' re asking me to sign off on a probable suicide mission .,1,0
Laughter is the sun that drives winter from the human face,1,1
April hath put a spirit of youth in everything,1,1
I wonder what conjuring tricks he's planning for the cocktail hour.,1,0
"I'll be bitterly merry, and ironically gay , and I'll laught in derision!",1,0
You just told me you felt alive for the first time at a fucking card table.,1,0
"In 1977, the country appeared poised on the brink of a new age, with recent events having organized themselves in such a way as to make a clean-energy future seem tantalizingly close at hand.",1,1
"A perfect companion for a big pot of pasta, this nylon spaghetti server can tame those wild spaghetti, linguine, or fettuccine noodles that so easily elude a common spoon or fork.",1,1
"Giving is the highest expression of potency. In the very act of giving, I experience my strength, my wealth, my power. This experience of heightened vitality and potency fills me with joy. I experience myself as overflowing, spending, alive, hence as joyous. Giving is more joyous than receiving, not because it is a deprivation, but because in the act of giving lies the expression of my aliveness",1,1
"The moment was eternity, trembling like a dewdrop on a rose, endlessly about to fall.",1,0
Begging you will not take it amiss I shall ever be your dutiful servant.,1,0
Just then she could ill brook coldness from any one.,1,0
"He is, without the slightest doubt, the greatest living novelist.",1,0
Only the few core members who have seriously violated the law and those plotters and wire-pullers with ulterior motives are relentlessly punished.,1,1
"And, since he had died for truth, he was a martyr, for this was what martyrdom meant.",1,1
"I was at a point of crisis, lost, paralysed in the midst of a dense fog.",1,0
Imagine the abominable age we live in!,1,0
"The greatest thing is, at any moment, to be willing to give up who we are in order to become all that we can be.",1,0
"To the ancients, the appearance of a swan, with its effortless glide on the mirror of a lake and lovely, unfurling flight, signaled evanescence and evoked immortal longings.",1,1
Nausea and tiredness were mere pinpricks compared to the emotional pain she was feeling.,1,1
Her mood was blacker than ever.,1,1
In ignoring such joy we destroy ourselves. In attempting to restrict it we attempt to capture a butterfly.,1,1
"Lavender, blue, yellow and my favorite pink-little faces bobbing in the bitter wind.",1,0
Anything you may hold firmly in your imagination can be yours,1,0
The man who never reads lives only one,1,0
She blazed with impotent rage.,1,1
Jack shall have Jill,1,0
That decision was sheer stupidity.,1,0
"Though I love you so much , yet you would rather die than love me , wouldn't you?",1,0
"Of course not, but when it comes to proportional strength, the rhinoceros beetle is second to none.",1,0
Truth is more of a stranger than fiction,1,1
"A redoubtable method, and one which, united with genius, rendered this gloomy athlete of the pugilism of war invincible for the space of fifteen years.",1,1
A mischievous gleam lit up her eyes.,1,1
"But Italian artist Nicola Bolla, 47, has transformed them into something a bit more sinister - macabre tokens of death that include an AK47 assault rifle and human remains.",1,0
The icy chill ate into my bones.,1,1
The ability of a resort to quicken the pulse as I approach.,1,0
They crossed the former's tight disco-funk arrangements with witty incisive lyrics more usually associated with new wave bands.,1,1
"It will faithfully record your nightmarish, most avantgarde guitar parts - bass, rhythm or lead.",1,0
Would that not be fiscal philandering of the worst kind?,1,1
Don't shout like that! You scared me out of my wits.,1,1
They conquered normal human sloth together on a cold winter's morning.,1,0
When I felt outrage was I simply a cipher for cultural prejudice?,1,0
The state of our roads is a national disgrace.,1,1
Through the night in the tossing chest she listened to the waters that seemed always about to wash over them.,1,0
The wise hand doth not all that the foolish mouth speaks,1,1
But when you talk I stray back to your ankles in a fantasy of exploring there with my tongue.,1,0
His article has the power to turn decadence into legend.,1,0
You hit the nail on the head about him: he is a con artist.,1,1
"But Hector, with his booming laugh, was so large and overpowering that he made it worse.",1,1
"None of these people had ever seen any poet but an old white-haired man who had written volumes of easy, too-honied verse, and run through his money and gone clean out of his mind.",1,1
Absolutely stunningand evocative of a gothic princess.,1,0
Each country has its own geography where the spirit dwells and where physical force can never conquer even an inch of ground.,1,1
This undistinguished youth was to explode into a prominence no one had anticipated.,1,1
"And for a dashing touch, he plucked a tail feather from his rump , which left him feeling rather cross.",1,0
I was so shocked I went numb.,1,0
That guy was so creepy that he made my flesh crawl.,1,1
Its heroes are household names and millions of pounds are at stake when it is staged.,1,1
All the things I can't erase from my life.,1,1
She's the incarnation of everything I hate about politics.,1,1
What he should be most famous for is rocking the world's worst flat-top haircut for at least ten years.,1,1
It was clear that whatever demons he'd tried to exorcise were still present and squirming inside his head.,1,0
She has to face the brutal reality.,1,1
It must have looked like an angry bantam trying to see off a heron.,1,0
I think that just knowing you hold the helm of your sympathetic nervous system (which rings the alarm bells of panic in your brain) is going to give you some relief and empower you.,1,0
"She had grown so luminous even Dorothy, perched on her barrel, was precariously spellbound.",1,1
"He had the body of an athlete, every sinew honed down to perfection, but he wasn't brainless.",1,0
All is fair in love and war,1,0
The 1954 finals verged on the surreal.,1,0
A ghastly twitch for a smile overwhelmed the compassionate ladies.,1,1
If you're caught stealing you'll be for the high jump.,1,1
Playing the piano to the swan song of life.,1,1
Tim can mend any broken toy.,1,0
"And they shall pass through it, hardly bestead and hungry: and it shall come to pass, that when they shall be hungry, they shall fret themselves, and curse their king and their God, and look upward.",1,0
